role_id,masco_task_id,task,remote_task_pre_rating,remote_rule_evidence,ai_task_pre_rating,ai_rule_evidence,rating_method,rater_1,rater_1_rating,rater_2,rater_2_rating,reconciled_rating,review_status,task_source_level,source_url
M214116,EMASCO_214116_09,Conduct research and development activities to improve existing materials and develop new materials for industrial applications.,remote_capable,information/writing/design work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2141-16
M214201,EMASCO_214201_01,Conduct detailed site surveys and inspections to assess project conditions.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-01
M214201,EMASCO_214201_02,"Determine and specify construction methods, materials, and quality standards for civil engineering works.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-01
M214201,EMASCO_214201_03,"Prepare, review, and interpret technical drawings and plans to support project design and execution.",remote_capable,information/writing/design work,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-01
M214201,EMASCO_214201_04,Support the maintenance and repair of buildings and public facilities by overseeing technical and engineering aspects.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-01
M214201,EMASCO_214201_05,"Assist in project planning, scheduling, and progress monitoring to ensure timelines are met.",remote_capable,information/writing/design work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-01
M214201,EMASCO_214201_06,Implement site control and quality assurance procedures to ensure structures comply with safety and environmental standards.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-01
M214201,EMASCO_214201_07,"Collect and analyse data on construction materials, environmental conditions, and site factors to support quality control and project assessment.",remote_capable,computer/software/data work; information/writing/design work,ai_exposable,data/calculation/routine processing; analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-01
M214201,EMASCO_214201_08,"Coordinate with engineers, contractors, government agencies, and stakeholders to ensure compliance with regulations and project specifications.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-01
M214201,EMASCO_214201_09,Support contract administration and coordinate the implementation of Malaysian Standard International Organization for Standardization 9001 (MS ISO 9001) and other relevant standards.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-01
M214201,EMASCO_214201_10,Prepare comprehensive reports and maintain accurate project documentation.,remote_capable,information/writing/design work,ai_exposable,writing/editing/drafting; data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-01
M214202,EMASCO_214202_01,"Develop detailed civil engineering plans, designs, and technical specifications for construction and infrastructure projects.",remote_capable,information/writing/design work,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-02
M214202,EMASCO_214202_02,"Determine appropriate construction methods, materials, and quality standards in compliance with safety, environmental, and regulatory requirements.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-02
M214202,EMASCO_214202_03,"Conduct site inspections, surveys, and structural or hydrological assessments to evaluate site conditions and monitor project progress.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-02
M214202,EMASCO_214202_04,"Supervise and coordinate contractors, subcontractors, and multidisciplinary teams to ensure project requirements and objectives are achieved.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-02
M214202,EMASCO_214202_05,"Monitor project schedules, budgets, resources, and material availability to support timely and efficient project delivery.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-02
M214202,EMASCO_214202_06,"Carry out quality control, structural analysis, and condition assessments to support maintenance, reliability, and regulatory compliance.",remote_capable,information/writing/design work,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-02
M214202,EMASCO_214202_07,"Prepare and review technical reports, project documentation, and regulatory submissions for approvals and stakeholder communication.",remote_capable,information/writing/design work; phone/email/advisory work,ai_exposable,writing/editing/drafting; data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2142-02
